ncalls, tottime, percall, cumtime, percall, filename:lineno(function)
1, 0.000, 0.000, 0.000, 0.000, cache.py:45(__cacheit)
1, 0.000, 0.000, 0.000, 0.000, cache.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, basic.py:386(__eq__)
1, 0.000, 0.000, 0.000, 0.000, basic.py:60(Basic)
1, 0.000, 0.000, 0.000, 0.000, basic.py:2061(Atom)
1, 0.000, 0.000, 0.000, 0.000, assumptions.py:220(_load_pre_generated_assumption_rules)
1, 0.000, 0.000, 0.000, 0.000, assumptions.py:464(StdFactKB)
1, 0.000, 0.000, 0.000, 0.000, assumptions.py:497(getit)
1, 0.000, 0.000, 0.000, 0.000, assumptions.py:680(ManagedProperties)
1, 0.000, 0.000, 0.001, 0.001, assumptions.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, facts.py:75(transitive_closure)
1, 0.000, 0.000, 0.000, 0.000, facts.py:115(<listcomp>)
1, 0.000, 0.000, 0.000, 0.000, facts.py:95(deduce_alpha_implications)
1, 0.000, 0.000, 0.000, 0.000, facts.py:135(apply_beta_to_alpha_route)
1, 0.000, 0.000, 0.000, 0.000, facts.py:214(rules_2prereq)
1, 0.000, 0.000, 0.000, 0.000, facts.py:252(TautologyDetected)
1, 0.000, 0.000, 0.000, 0.000, facts.py:286(__init__)
1, 0.000, 0.000, 0.000, 0.000, facts.py:301(rules_alpha)
1, 0.000, 0.000, 0.000, 0.000, facts.py:257(Prover)
1, 0.000, 0.000, 0.000, 0.000, facts.py:451(<setcomp>)
1, 0.000, 0.000, 0.000, 0.000, facts.py:411(__init__)
1, 0.000, 0.000, 0.000, 0.000, facts.py:474(_from_python)
1, 0.000, 0.000, 0.000, 0.000, facts.py:380(FactRules)
1, 0.000, 0.000, 0.000, 0.000, facts.py:565(InconsistentAssumptions)
1, 0.000, 0.000, 0.000, 0.000, facts.py:571(FactKB)
1, 0.000, 0.000, 0.000, 0.000, facts.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, logic.py:223(Logic)
1, 0.000, 0.000, 0.000, 0.000, logic.py:322(AndOr_Base)
1, 0.000, 0.000, 0.000, 0.000, logic.py:367(And)
1, 0.000, 0.000, 0.000, 0.000, logic.py:393(Or)
1, 0.000, 0.000, 0.000, 0.000, logic.py:401(Not)
1, 0.000, 0.000, 0.000, 0.000, logic.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, assumptions_generated.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, core.py:47(Registry)
1, 0.000, 0.000, 0.000, 0.000, sorting.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, kind.py:36(KindMeta)
1, 0.000, 0.000, 0.000, 0.000, kind.py:48(Kind)
1, 0.000, 0.000, 0.000, 0.000, kind.py:97(__new__)
1, 0.000, 0.000, 0.000, 0.000, kind.py:84(_UndefinedKind)
1, 0.000, 0.000, 0.000, 0.000, kind.py:156(__new__)
1, 0.000, 0.000, 0.000, 0.000, kind.py:106(_NumberKind)
1, 0.000, 0.000, 0.000, 0.000, kind.py:181(__new__)
1, 0.000, 0.000, 0.000, 0.000, kind.py:165(_BooleanKind)
1, 0.000, 0.000, 0.000, 0.000, kind.py:257(__init__)
1, 0.000, 0.000, 0.000, 0.000, kind.py:190(KindDispatcher)
1, 0.000, 0.000, 0.001, 0.001, kind.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, dispatcher.py:10(MDNotImplementedError)
1, 0.000, 0.000, 0.000, 0.000, dispatcher.py:33(RaiseNotImplementedError)
1, 0.000, 0.000, 0.000, 0.000, dispatcher.py:89(Dispatcher)
1, 0.000, 0.000, 0.000, 0.000, dispatcher.py:366(MethodDispatcher)
1, 0.000, 0.000, 0.000, 0.000, dispatcher.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, conflict.py:3(AmbiguityWarning)
1, 0.000, 0.000, 0.000, 0.000, conflict.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, _print_helpers.py:8(Printable)
1, 0.000, 0.000, 0.000, 0.000, _print_helpers.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, singleton.py:89(__init__)
1, 0.000, 0.000, 0.000, 0.000, singleton.py:8(SingletonRegistry)
1, 0.000, 0.000, 0.000, 0.000, singleton.py:133(Singleton)
1, 0.000, 0.000, 0.000, 0.000, singleton.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, traversal.py:70(preorder_traversal)
1, 0.000, 0.000, 0.000, 0.000, expr.py:225(_pow)
1, 0.000, 0.000, 0.000, 0.000, expr.py:230(__pow__)
1, 0.000, 0.000, 0.000, 0.000, expr.py:977(_eval_power)
1, 0.000, 0.000, 0.000, 0.000, expr.py:42(Expr)
1, 0.000, 0.000, 0.000, 0.000, expr.py:3960(AtomicExpr)
1, 0.000, 0.000, 0.000, 0.000, expr.py:4047(UnevaluatedExpr)
1, 0.000, 0.000, 0.000, 0.000, expr.py:4105(ExprBuilder)
1, 0.000, 0.000, 0.022, 0.022, expr.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, evalf.py:66(PrecisionExhausted)
1, 0.000, 0.000, 0.000, 0.000, evalf.py:1389(_create_evalf_table)
1, 0.000, 0.000, 0.000, 0.000, evalf.py:1553(EvalfMixin)
1, 0.000, 0.000, 0.002, 0.002, evalf.py:1(<module>)
1, 0.000, 0.000, 0.002, 0.002, gmpy.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, pythonmpq.py:46(PythonMPQ)
1, 0.000, 0.000, 0.001, 0.001, pythonmpq.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, fractions.py:38(Fraction)
1, 0.000, 0.000, 0.001, 0.001, fractions.py:4(<module>)
1, 0.000, 0.000, 0.000, 0.000, decorators.py:99(binary_op_wrapper)
1, 0.000, 0.000, 0.000, 0.000, decorators.py:224(_func)
1, 0.000, 0.000, 0.000, 0.000, decorators.py:195(_SympifyWrapper)
1, 0.000, 0.000, 0.000, 0.000, mul.py:22(NC_Marker)
1, 0.000, 0.000, 0.000, 0.000, mul.py:92(Mul)
1, 0.000, 0.000, 0.017, 0.017, mul.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, operations.py:19(AssocOp)
1, 0.000, 0.000, 0.000, 0.000, operations.py:460(ShortCircuit)
1, 0.000, 0.000, 0.000, 0.000, operations.py:464(LatticeOp)
1, 0.000, 0.000, 0.000, 0.000, operations.py:556(AssocOpDispatcher)
1, 0.000, 0.000, 0.000, 0.000, operations.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:556(Number)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:856(Float)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:1483(Rational)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:2048(Integer)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:2507(AlgebraicNumber)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:3027(RationalConstant)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:3040(IntegerConstant)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:3047(Zero)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:3115(One)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:3166(NegativeOne)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:3230(Half)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:3418(_as_mpf_val)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:3262(Infinity)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:3584(_as_mpf_val)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:3452(NegativeInfinity)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:3619(NaN)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:3741(ComplexInfinity)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:3821(NumberSymbol)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:3878(Exp1)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:4033(Pi)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:4101(GoldenRatio)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:4164(TribonacciConstant)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:4234(EulerGamma)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:4293(Catalan)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:4356(ImaginaryUnit)
1, 0.000, 0.000, 0.000, 0.000, numbers.py:4588(_register_classes)
1, 0.000, 0.000, 0.000, 0.000, containers.py:21(Tuple)
1, 0.000, 0.000, 0.000, 0.000, containers.py:217(Dict)
1, 0.000, 0.000, 0.000, 0.000, containers.py:334(OrderedSet)
1, 0.000, 0.000, 0.000, 0.000, containers.py:374(TupleKind)
1, 0.000, 0.000, 0.000, 0.000, containers.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, power.py:186(Pow)
1, 0.000, 0.000, 0.010, 0.010, power.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, function.py:101(PoleError)
1, 0.000, 0.000, 0.000, 0.000, function.py:105(ArgumentIndexError)
1, 0.000, 0.000, 0.000, 0.000, function.py:111(BadSignatureError)
1, 0.000, 0.000, 0.000, 0.000, function.py:116(BadArgumentsError)
1, 0.000, 0.000, 0.000, 0.000, function.py:153(FunctionClass)
1, 0.000, 0.000, 0.000, 0.000, function.py:279(Application)
1, 0.000, 0.000, 0.000, 0.000, function.py:380(Function)
1, 0.000, 0.000, 0.000, 0.000, function.py:818(AppliedUndef)
1, 0.000, 0.000, 0.000, 0.000, function.py:857(UndefSageHelper)
1, 0.000, 0.000, 0.000, 0.000, function.py:871(UndefinedFunction)
1, 0.000, 0.000, 0.000, 0.000, function.py:938(WildFunction)
1, 0.000, 0.000, 0.000, 0.000, function.py:1017(Derivative)
1, 0.000, 0.000, 0.000, 0.000, function.py:1912(Lambda)
1, 0.000, 0.000, 0.000, 0.000, function.py:2072(Subs)
1, 0.000, 0.000, 0.000, 0.000, add.py:89(Add)
1, 0.000, 0.000, 0.000, 0.000, add.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, rules.py:5(Transform)
1, 0.000, 0.000, 0.000, 0.000, rules.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, symbol.py:25(Str)
1, 0.000, 0.000, 0.000, 0.000, symbol.py:361(_hashable_content)
1, 0.000, 0.000, 0.000, 0.000, symbol.py:373(assumptions0)
1, 0.000, 0.000, 0.000, 0.000, symbol.py:206(Symbol)
1, 0.000, 0.000, 0.000, 0.000, symbol.py:408(Dummy)
1, 0.000, 0.000, 0.000, 0.000, symbol.py:476(Wild)
1, 0.000, 0.000, 0.005, 0.005, symbol.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:64(Boolean)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:201(BooleanAtom)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:348(__hash__)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:351(__eq__)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:253(BooleanTrue)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:423(__hash__)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:426(__eq__)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:377(BooleanFalse)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:463(BooleanFunction)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:572(And)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:732(Or)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:838(Not)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:951(Xor)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:1086(Nand)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:1115(Nor)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:1149(Xnor)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:1180(Implies)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:1264(Equivalent)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:1348(ITE)
1, 0.000, 0.000, 0.000, 0.000, boolalg.py:1465(Exclusive)
1, 0.000, 0.000, 0.002, 0.002, boolalg.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, inference.py:241(KB)
1, 0.000, 0.000, 0.000, 0.000, inference.py:262(PropKB)
1, 0.000, 0.000, 0.000, 0.000, inference.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, relational.py:59(Relational)
1, 0.000, 0.000, 0.000, 0.000, relational.py:536(Equality)
1, 0.000, 0.000, 0.000, 0.000, relational.py:726(Unequality)
1, 0.000, 0.000, 0.000, 0.000, relational.py:801(_Inequality)
1, 0.000, 0.000, 0.000, 0.000, relational.py:847(_Greater)
1, 0.000, 0.000, 0.000, 0.000, relational.py:865(_Less)
1, 0.000, 0.000, 0.000, 0.000, relational.py:883(GreaterThan)
1, 0.000, 0.000, 0.000, 0.000, relational.py:1124(LessThan)
1, 0.000, 0.000, 0.000, 0.000, relational.py:1141(StrictGreaterThan)
1, 0.000, 0.000, 0.000, 0.000, relational.py:1159(StrictLessThan)
1, 0.000, 0.000, 0.002, 0.002, relational.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, mod.py:11(Mod)
1, 0.000, 0.000, 0.001, 0.001, mod.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, exprtools.py:284(Factors)
1, 0.000, 0.000, 0.000, 0.000, exprtools.py:805(Term)
1, 0.000, 0.000, 0.000, 0.000, exprtools.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, coreerrors.py:4(BaseCoreError)
1, 0.000, 0.000, 0.000, 0.000, coreerrors.py:8(NonCommutativeExpression)
1, 0.000, 0.000, 0.000, 0.000, coreerrors.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, multidimensional.py:56(vectorize)
1, 0.000, 0.000, 0.000, 0.000, multidimensional.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, assume.py:14(AssumptionsContext)
1, 0.000, 0.000, 0.000, 0.000, assume.py:80(AppliedPredicate)
1, 0.000, 0.000, 0.000, 0.000, assume.py:174(PredicateMeta)
1, 0.000, 0.000, 0.000, 0.000, assume.py:224(Predicate)
1, 0.000, 0.000, 0.000, 0.000, assume.py:358(UndefinedPredicate)
1, 0.000, 0.000, 0.000, 0.000, assume.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, source.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, ask.py:21(AssumptionKeys)
1, 0.000, 0.000, 0.001, 0.001, ask.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, cnf.py:15(Literal)
1, 0.000, 0.000, 0.000, 0.000, cnf.py:80(OR)
1, 0.000, 0.000, 0.000, 0.000, cnf.py:112(AND)
1, 0.000, 0.000, 0.000, 0.000, cnf.py:273(CNF)
1, 0.000, 0.000, 0.000, 0.000, cnf.py:402(EncodedCNF)
1, 0.000, 0.000, 0.000, 0.000, cnf.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, ask_generated.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, refine.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, binrel.py:15(BinaryRelation)
1, 0.000, 0.000, 0.000, 0.000, binrel.py:135(AppliedBinaryRelation)
1, 0.000, 0.000, 0.000, 0.000, binrel.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, polytools.py:101(Poly)
1, 0.000, 0.000, 0.000, 0.000, polytools.py:4359(PurePoly)
1, 0.000, 0.000, 0.000, 0.000, polytools.py:7036(GroebnerBasis)
1, 0.000, 0.000, 0.020, 0.020, polytools.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:16(Option)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:42(Flag)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:48(BooleanOption)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:59(OptionType)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:182(_init_dependencies_order)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:74(Options)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:255(Expand)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:268(Gens)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:297(Wrt)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:324(Sort)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:346(Order)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:363(Field)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:372(Greedy)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:381(Composite)
1, 0.000, 0.000, 0.001, 0.001, polyoptions.py:394(Domain)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:509(Split)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:524(Gaussian)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:540(Extension)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:573(Modulus)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:599(Symmetric)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:608(Strict)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:618(Auto)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:635(Frac)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:645(Formal)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:655(Polys)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:661(Include)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:671(All)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:681(Gen)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:698(Series)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:708(Symbols)
1, 0.000, 0.000, 0.000, 0.000, polyoptions.py:725(Method)
1, 0.000, 0.000, 0.002, 0.002, polyoptions.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:6(BasePolynomialError)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:13(ExactQuotientFailed)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:30(PolynomialDivisionFailed)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:57(OperationNotSupported)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:67(HeuristicGCDFailed)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:71(ModularGCDFailed)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:74(HomomorphismFailed)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:78(IsomorphismFailed)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:82(ExtraneousFactors)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:86(EvaluationFailed)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:90(RefinementFailed)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:94(CoercionFailed)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:98(NotInvertible)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:102(NotReversible)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:106(NotAlgebraic)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:110(DomainError)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:114(PolynomialError)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:118(UnificationFailed)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:122(UnsolvableFactorError)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:128(GeneratorsError)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:132(GeneratorsNeeded)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:136(ComputationFailed)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:147(UnivariatePolynomialError)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:151(MultivariatePolynomialError)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:155(PolificationFailed)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:177(OptionError)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:181(FlagError)
1, 0.000, 0.000, 0.000, 0.000, polyerrors.py:1(<module>)
1, 0.000, 0.000, 0.016, 0.016, constructor.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, domain.py:18(Domain)
1, 0.000, 0.000, 0.002, 0.002, domain.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, domainelement.py:6(DomainElement)
1, 0.000, 0.000, 0.000, 0.000, domainelement.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, orderings.py:10(MonomialOrder)
1, 0.000, 0.000, 0.000, 0.000, orderings.py:35(LexOrder)
1, 0.000, 0.000, 0.000, 0.000, orderings.py:45(GradedLexOrder)
1, 0.000, 0.000, 0.000, 0.000, orderings.py:54(ReversedGradedLexOrder)
1, 0.000, 0.000, 0.000, 0.000, orderings.py:63(ProductOrder)
1, 0.000, 0.000, 0.000, 0.000, orderings.py:137(InverseOrder)
1, 0.000, 0.000, 0.000, 0.000, orderings.py:242(_ItemGetter)
1, 0.000, 0.000, 0.000, 0.000, orderings.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, polyutils.py:169(<listcomp>)
1, 0.000, 0.000, 0.000, 0.000, polyutils.py:170(<listcomp>)
1, 0.000, 0.000, 0.000, 0.000, polyclasses.py:146(DMP)
1, 0.000, 0.000, 0.000, 0.000, polyclasses.py:1090(DMF)
1, 0.000, 0.000, 0.000, 0.000, polyclasses.py:1535(ANP)
1, 0.000, 0.000, 0.004, 0.004, polyclasses.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, densebasic.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, monomials.py:394(MonomialOps)
1, 0.000, 0.000, 0.000, 0.000, monomials.py:506(Monomial)
1, 0.000, 0.000, 0.000, 0.000, monomials.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, densearith.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, densetools.py:1(<module>)
1, 0.000, 0.000, 0.001, 0.001, euclidtools.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, galoistools.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, polyconfig.py:52(configure)
1, 0.000, 0.000, 0.000, 0.000, polyconfig.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, sqfreetools.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, factortools.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, rootisolation.py:1735(RealInterval)
1, 0.000, 0.000, 0.000, 0.000, rootisolation.py:1888(ComplexInterval)
1, 0.000, 0.000, 0.000, 0.000, rootisolation.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, gaussiandomains.py:14(GaussianElement)
1, 0.000, 0.000, 0.000, 0.000, gaussiandomains.py:169(GaussianInteger)
1, 0.000, 0.000, 0.000, 0.000, gaussiandomains.py:209(GaussianRational)
1, 0.000, 0.000, 0.000, 0.000, gaussiandomains.py:244(GaussianDomain)
1, 0.000, 0.000, 0.000, 0.000, gaussiandomains.py:438(__init__)
1, 0.000, 0.000, 0.000, 0.000, gaussiandomains.py:326(GaussianIntegerRing)
1, 0.000, 0.000, 0.000, 0.000, gaussiandomains.py:609(__init__)
1, 0.000, 0.000, 0.000, 0.000, gaussiandomains.py:480(GaussianRationalField)
1, 0.000, 0.000, 0.000, 0.000, gaussiandomains.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, realfield.py:45(__init__)
1, 0.000, 0.000, 0.000, 0.000, realfield.py:12(RealField)
1, 0.000, 0.000, 0.000, 0.000, realfield.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, mpelements.py:14(RealElement)
1, 0.000, 0.000, 0.000, 0.000, mpelements.py:28(ComplexElement)
1, 0.000, 0.000, 0.000, 0.000, mpelements.py:44(MPContext)
1, 0.000, 0.000, 0.000, 0.000, mpelements.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, complexfield.py:44(__init__)
1, 0.000, 0.000, 0.000, 0.000, complexfield.py:12(ComplexField)
1, 0.000, 0.000, 0.000, 0.000, complexfield.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, polynomialring.py:10(PolynomialRing)
1, 0.000, 0.000, 0.000, 0.000, polynomialring.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, compositedomain.py:9(CompositeDomain)
1, 0.000, 0.000, 0.000, 0.000, compositedomain.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, fractionfield.py:9(FractionField)
1, 0.000, 0.000, 0.000, 0.000, fractionfield.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, expressiondomain.py:20(Expression)
1, 0.000, 0.000, 0.000, 0.000, expressiondomain.py:156(__init__)
1, 0.000, 0.000, 0.000, 0.000, expressiondomain.py:14(ExpressionDomain)
1, 0.000, 0.000, 0.000, 0.000, expressiondomain.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, expressionrawdomain.py:28(__init__)
1, 0.000, 0.000, 0.000, 0.000, expressionrawdomain.py:12(ExpressionRawDomain)
1, 0.000, 0.000, 0.000, 0.000, expressionrawdomain.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, pythonfinitefield.py:9(PythonFiniteField)
1, 0.000, 0.000, 0.000, 0.000, pythonfinitefield.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, pythonintegerring.py:12(PythonIntegerRing)
1, 0.000, 0.000, 0.000, 0.000, pythonintegerring.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, gmpyfinitefield.py:9(GMPYFiniteField)
1, 0.000, 0.000, 0.000, 0.000, gmpyfinitefield.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, gmpyintegerring.py:13(GMPYIntegerRing)
1, 0.000, 0.000, 0.000, 0.000, gmpyintegerring.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, pythonrationalfield.py:9(PythonRationalField)
1, 0.000, 0.000, 0.000, 0.000, pythonrationalfield.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, gmpyrationalfield.py:12(GMPYRationalField)
1, 0.000, 0.000, 0.000, 0.000, gmpyrationalfield.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, fglmtools.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, groebnertools.py:1(<module>)
1, 0.000, 0.000, 0.099, 0.099, polyfuncs.py:1(<module>)
1, 0.000, 0.000, 0.099, 0.099, specialpolys.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, generate.py:56(__init__)
1, 0.000, 0.000, 0.000, 0.000, generate.py:38(Sieve)
1, 0.000, 0.000, 0.000, 0.000, generate.py:419(primepi)
1, 0.000, 0.000, 0.001, 0.001, generate.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, primetest.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, factor_.py:1905(totient)
1, 0.000, 0.000, 0.000, 0.000, factor_.py:1984(reduced_totient)
1, 0.000, 0.000, 0.000, 0.000, factor_.py:2046(divisor_sigma)
1, 0.000, 0.000, 0.000, 0.000, factor_.py:2199(udivisor_sigma)
1, 0.000, 0.000, 0.000, 0.000, factor_.py:2264(primenu)
1, 0.000, 0.000, 0.000, 0.000, factor_.py:2308(primeomega)
1, 0.000, 0.000, 0.002, 0.002, factor_.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, digits.py:1(<module>)
1, 0.000, 0.000, 0.000, 0.000, ecm.py:16(Point)
